7456  100.000000
12.500000  12.500000  12.500000  2  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
31.250000  6.250000  6.250000  3  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
43.750000  6.250000  6.250000  3  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
31.250000  18.750000  6.250000  3  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
43.750000  18.750000  6.250000  3  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
31.250000  6.250000  18.750000  3  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
43.750000  6.250000  18.750000  3  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
28.125000  15.625000  15.625000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
34.375000  15.625000  15.625000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
28.125000  21.875000  15.625000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
34.375000  21.875000  15.625000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
28.125000  15.625000  21.875000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
34.375000  15.625000  21.875000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
28.125000  21.875000  21.875000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
32.812500  20.312500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
35.937500  20.312500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
32.812500  23.437500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
35.937500  23.437500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
32.812500  20.312500  23.437500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
35.937500  20.312500  23.437500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
32.812500  23.437500  23.437500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
35.937500  23.437500  23.437500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
40.625000  15.625000  15.625000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
46.875000  15.625000  15.625000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
40.625000  21.875000  15.625000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
46.875000  21.875000  15.625000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
40.625000  15.625000  21.875000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
46.875000  15.625000  21.875000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
39.062500  20.312500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
42.187500  20.312500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
39.062500  23.437500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
42.187500  23.437500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
39.062500  20.312500  23.437500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
42.187500  20.312500  23.437500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
39.062500  23.437500  23.437500  5  1.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
42.187500  23.437500  23.437500  5  1.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
45.312500  20.312500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
48.437500  20.312500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
45.312500  23.437500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
48.437500  23.437500  20.312500  5  1.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
45.312500  20.312500  23.437500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
48.437500  20.312500  23.437500  5  1.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
45.312500  23.437500  23.437500  5  1.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
48.437500  23.437500  23.437500  5  1.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
6.250000  31.250000  6.250000  3  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
18.750000  31.250000  6.250000  3  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
6.250000  43.750000  6.250000  3  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
18.750000  43.750000  6.250000  3  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
6.250000  31.250000  18.750000  3  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
15.625000  28.125000  15.625000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
21.875000  28.125000  15.625000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
15.625000  34.375000  15.625000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
21.875000  34.375000  15.625000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
15.625000  28.125000  21.875000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
21.875000  28.125000  21.875000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
15.625000  34.375000  21.875000  4  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
20.312500  32.812500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
23.437500  32.812500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
20.312500  35.937500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
23.437500  35.937500  20.312500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
20.312500  32.812500  23.437500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
23.437500  32.812500  23.437500  5  0.000000e+00  1.0000e+04  0.0000  0.0000  0.0000
